bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
BV1tFXVBLE5a,author_expand,owner:546195,2026-04-01T11:58:46.368694+00:00,2026-04-01T11:58:46.368694+00:00,546195,17,2026-03-28T04:08:18+00:00,898,2293244.0,owner:546195
BV16SX1BcECJ,author_expand,owner:928123,2026-04-01T11:59:41.586029+00:00,2026-04-01T11:59:41.586029+00:00,928123,33,2026-03-29T02:00:02+00:00,1374,1348494.0,owner:928123
BV1rSX1BcEgB,author_expand,owner:928123,2026-04-01T11:59:41.586029+00:00,2026-04-01T11:59:41.586029+00:00,928123,33,2026-03-29T02:00:01+00:00,1383,220801.0,owner:928123
BV1b5X5B9EXB,author_expand,owner:928123,2026-04-01T11:59:41.586029+00:00,2026-04-01T11:59:41.586029+00:00,928123,33,2026-03-28T11:30:02+00:00,1483,359344.0,owner:928123
BV1b5X5B9ECU,author_expand,owner:928123,2026-04-01T11:59:41.586029+00:00,2026-04-01T11:59:41.586029+00:00,928123,33,2026-03-28T11:30:02+00:00,1489,619164.0,owner:928123
BV19jQ2BUEHa,author_expand,owner:928123,2026-04-01T11:59:41.586029+00:00,2026-04-01T11:59:41.586029+00:00,928123,33,2026-03-28T10:00:01+00:00,1436,68730.0,owner:928123
BV1YEXnBLEZR,author_expand,owner:928123,2026-04-01T11:59:41.586029+00:00,2026-04-01T11:59:41.586029+00:00,928123,33,2026-03-27T10:00:02+00:00,1357,177343.0,owner:928123
BV1hFX6BFECi,author_expand,owner:946974,2026-04-01T11:59:50.972054+00:00,2026-04-01T11:59:50.972054+00:00,946974,95,2026-03-31T09:00:00+00:00,1331,1422841.0,owner:946974
BV1UzXsB7ELa,author_expand,owner:946974,2026-04-01T11:59:50.972054+00:00,2026-04-01T11:59:50.972054+00:00,946974,95,2026-03-26T12:00:00+00:00,815,1480871.0,owner:946974
BV19CQSBoEXt,author_expand,owner:1532165,2026-04-01T12:00:00.110370+00:00,2026-04-01T12:00:00.110370+00:00,1532165,256,2026-03-27T10:00:00+00:00,190,2522661.0,owner:1532165
BV1cbQSBMEzU,author_expand,owner:1532165,2026-04-01T12:00:00.110370+00:00,2026-04-01T12:00:00.110370+00:00,1532165,256,2026-03-26T10:00:00+00:00,786,1316072.0,owner:1532165
BV1QbXVBsE5D,author_expand,owner:1577804,2026-04-01T12:00:02.536412+00:00,2026-04-01T12:00:02.536412+00:00,1577804,17,2026-03-28T03:47:04+00:00,3358,1586148.0,owner:1577804
BV1Vn97B3EfP,author_expand,owner:3670216,2026-04-01T12:00:11.524388+00:00,2026-04-01T12:00:11.524388+00:00,3670216,137,2026-04-01T10:00:00+00:00,1717,187059.0,owner:3670216
BV1q8XhBmEuF,author_expand,owner:3670216,2026-04-01T12:00:11.524388+00:00,2026-04-01T12:00:11.524388+00:00,3670216,137,2026-03-30T10:00:00+00:00,1887,472067.0,owner:3670216
BV1rXXLB2EC4,author_expand,owner:3670216,2026-04-01T12:00:11.524388+00:00,2026-04-01T12:00:11.524388+00:00,3670216,137,2026-03-29T10:00:00+00:00,1902,427169.0,owner:3670216
BV1naX5BGE1Y,author_expand,owner:3670216,2026-04-01T12:00:11.524388+00:00,2026-04-01T12:00:11.524388+00:00,3670216,137,2026-03-28T10:05:00+00:00,3326,607616.0,owner:3670216
BV1DRX5B4EH1,author_expand,owner:3670216,2026-04-01T12:00:11.524388+00:00,2026-04-01T12:00:11.524388+00:00,3670216,137,2026-03-28T10:00:00+00:00,3437,413153.0,owner:3670216
BV1hDXAB8EQG,author_expand,owner:3670216,2026-04-01T12:00:11.524388+00:00,2026-04-01T12:00:11.524388+00:00,3670216,137,2026-03-27T10:00:00+00:00,3096,1531133.0,owner:3670216
BV1xo6FB1ES5,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-04-01T10:00:02+00:00,2539,1862.0,owner:7584632
BV1sCXsByEC3,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:04+00:00,2437,3727.0,owner:7584632
BV1sCXsByE62,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:04+00:00,2449,6701.0,owner:7584632
BV1NCXsB1E3A,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:03+00:00,2422,2349.0,owner:7584632
BV1WCXsByEfd,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:03+00:00,2417,4738.0,owner:7584632
BV1sCXsByE8D,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:03+00:00,2385,2199.0,owner:7584632
BV1cQXsBgE7s,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:03+00:00,2443,1989.0,owner:7584632
BV1cQXsBgEqA,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:03+00:00,2395,4244.0,owner:7584632
BV1nQXsBuEJv,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:03+00:00,2311,1643.0,owner:7584632
BV1yCXsByERc,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:02+00:00,2386,1574.0,owner:7584632
BV1sCXsByECm,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:02+00:00,2471,2564.0,owner:7584632
BV1sCXsByE6F,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:02+00:00,2447,1381.0,owner:7584632
BV1rQXsBuEnr,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,37,2026-04-01T04:00:02+00:00,2476,2380.0,owner:7584632
BV12xXzBpExQ,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,180,2026-04-01T02:00:02+00:00,1323,11148.0,owner:7584632
BV16MXeB8ExQ,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:03:01+00:00,2542,2108.0,owner:7584632
BV1nMXeBhEeC,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:58+00:00,2542,1204.0,owner:7584632
BV16MXeB8ES1,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:55+00:00,2541,1138.0,owner:7584632
BV1diXYBHEoM,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:52+00:00,2542,1135.0,owner:7584632
BV16MXeB8Eif,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:49+00:00,2542,1022.0,owner:7584632
BV16MXeB8EpD,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:46+00:00,2542,913.0,owner:7584632
BV16MXeB8ERY,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:42+00:00,2542,958.0,owner:7584632
BV1FMXeBhEoz,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:38+00:00,2481,968.0,owner:7584632
BV16MXeB8Ejv,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:35+00:00,2542,881.0,owner:7584632
BV1diXYBHELL,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:32+00:00,2542,948.0,owner:7584632
BV1JMXeB8EUT,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:28+00:00,2542,731.0,owner:7584632
BV16MXeB8E9V,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:25+00:00,2542,958.0,owner:7584632
BV1FMXeBhEqw,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:21+00:00,2542,840.0,owner:7584632
BV1JMXeB8EQt,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:02:18+00:00,2542,746.0,owner:7584632
BV1nMXeB8E3x,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:01:38+00:00,2544,1118.0,owner:7584632
BV16MXeB8ExL,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T12:01:30+00:00,2446,3476.0,owner:7584632
BV1RvPZzEEJW,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,180,2026-03-31T11:00:02+00:00,1230,46089.0,owner:7584632
BV1TaA8z9E5a,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,180,2026-03-31T10:31:02+00:00,2608,32126.0,owner:7584632
BV14aA8z9EBm,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,180,2026-03-31T10:30:02+00:00,2592,25923.0,owner:7584632
BV1pgXPB2EMi,author_expand,owner:7584632,2026-04-01T12:01:04.064839+00:00,2026-04-01T12:01:04.064839+00:00,7584632,178,2026-03-31T10:05:27+00:00,3494,1811.0,owner:7584632
