board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
,,,BV1NUAwzuE3C,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,95667399,159,2026-03-21T19:00:00,212,3615021.0,hot:pn=1:ps=20
,,,BV1CqXuBYEvi,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,147166910,21,2026-03-28T11:05:00,3601,775199.0,hot:pn=1:ps=20
,,,BV1oHXVBFE6n,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,498099165,252,2026-03-28T10:50:20,42,569238.0,hot:pn=1:ps=20
,,,BV1daQ1BUEm2,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,352117879,30,2026-03-25T13:10:06,224,3682163.0,hot:pn=1:ps=20
,,,BV1SZXNBYEdh,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,1487316826,138,2026-03-27T19:17:24,279,2769914.0,hot:pn=1:ps=20
,,,BV1gLQ9BYE7X,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,43887712,182,2026-03-23T12:07:16,85,8476449.0,hot:pn=1:ps=20
,,,BV1MBXPBtEbk,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,113362335,138,2026-03-27T17:05:00,540,2983006.0,hot:pn=1:ps=20
,,,BV1pQXsBuE8o,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,1593075075,126,2026-03-26T17:59:34,97,192362.0,hot:pn=1:ps=20
,,,BV1gkXMB3Efd,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,548824,22,2026-03-27T21:58:42,87,1438423.0,hot:pn=1:ps=20
,,,BV1tCX4BpEVb,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,335692980,183,2026-03-27T11:00:00,273,278312.0,hot:pn=1:ps=20
,,,BV1aoXNBPEMQ,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,313580179,31,2026-03-27T19:19:38,219,287239.0,hot:pn=1:ps=20
,,,BV1xDXbBxETC,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,503058735,85,2026-03-27T10:15:54,181,2540697.0,hot:pn=1:ps=20
,,,BV1M5QSBmEUi,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,27218150,182,2026-03-25T20:49:59,1092,1253316.0,hot:pn=1:ps=20
,,,BV1tAXPBHENY,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,1711522882,21,2026-03-27T17:30:00,1015,402561.0,hot:pn=1:ps=20
,,,BV1PyQzB7ER5,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,946974,228,2026-03-24T17:00:00,786,5897739.0,hot:pn=1:ps=20
,,,BV14iXpBrEcD,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,626796832,65,2026-03-27T10:00:00,163,3096402.0,hot:pn=1:ps=20
,,,BV1xZXGB2ESn,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,1202350411,212,2026-03-28T11:51:55,1647,144698.0,hot:pn=1:ps=20
,,,BV19UXxBFEj7,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,3546888255048212,212,2026-03-27T11:30:00,219,1222739.0,hot:pn=1:ps=20
,,,BV1FEX4B6EyN,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,1992003484,17,2026-03-27T00:11:47,172,511455.0,hot:pn=1:ps=20
,,,BV1fYQSBeE8f,hot,hot:pn=1:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,385976970,20,2026-03-25T19:56:54,81,6391857.0,hot:pn=1:ps=20
,,,BV1wuXVBuEdq,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,8060090,20,2026-03-28T12:33:34,17,177603.0,hot:pn=2:ps=20
,,,BV1SaXVBpEYe,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,30502823,24,2026-03-28T11:43:57,37,293111.0,hot:pn=2:ps=20
,,,BV1McXKBaEBn,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,686885302,21,2026-03-27T18:49:23,179,790252.0,hot:pn=2:ps=20
,,,BV15aXKBgEQG,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,30222764,22,2026-03-27T19:00:00,186,938984.0,hot:pn=2:ps=20
,,,BV199XNBKEYu,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,3546687932991974,172,2026-03-28T12:00:00,15,705757.0,hot:pn=2:ps=20
,,,BV1EjXPBkEBw,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,477676711,28,2026-03-27T14:35:08,20,1328354.0,hot:pn=2:ps=20
,,,BV1NsXxB2Ewh,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,25669124,130,2026-03-27T02:23:41,224,780105.0,hot:pn=2:ps=20
,,,BV1iLXnB7EWU,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,486194856,86,2026-03-26T12:37:53,35,1666456.0,hot:pn=2:ps=20
,,,BV19BQmBpEry,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,430426421,228,2026-03-25T17:50:00,1172,3332796.0,hot:pn=2:ps=20
,,,BV1hFXKBwEGj,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,54091976,138,2026-03-27T18:54:33,67,2747344.0,hot:pn=2:ps=20
,,,BV1TyXKBwEUH,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,145750219,182,2026-03-27T16:52:00,282,938809.0,hot:pn=2:ps=20
,,,BV1cZXKBpESK,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,1146388214,138,2026-03-27T17:36:18,23,793261.0,hot:pn=2:ps=20
,,,BV1kYXNBSEEt,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,1978885142,86,2026-03-27T20:21:47,30,1828512.0,hot:pn=2:ps=20
,,,BV1PJQSB5EUN,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,346749212,183,2026-03-25T20:52:07,243,1351853.0,hot:pn=2:ps=20
,,,BV1rjXKBnEjS,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,444728505,239,2026-03-28T11:17:08,440,231818.0,hot:pn=2:ps=20
,,,BV1YvXbBiE5k,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,3546918179310343,47,2026-03-27T19:00:00,149,688875.0,hot:pn=2:ps=20
,,,BV1r1ATz1Enc,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,628427286,182,2026-03-22T12:00:00,1258,2925833.0,hot:pn=2:ps=20
,,,BV19zXHBSEJx,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,40966108,216,2026-03-26T09:33:02,140,1146568.0,hot:pn=2:ps=20
,,,BV1Y9XNBKEeh,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,353368172,159,2026-03-28T12:00:00,639,152276.0,hot:pn=2:ps=20
,,,BV1GgXNBiESt,hot,hot:pn=2:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,8263502,215,2026-03-27T17:30:00,744,464271.0,hot:pn=2:ps=20
,,,BV1t1XKBhEzc,hot,hot:pn=3:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,517312875,241,2026-03-27T18:00:00,499,472760.0,hot:pn=3:ps=20
,,,BV19CQSBoEXt,hot,hot:pn=3:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,1532165,256,2026-03-27T18:00:00,190,1722944.0,hot:pn=3:ps=20
,,,BV1cfXKBQEgD,hot,hot:pn=3:ps=20,2026-03-28T18:15:33.140817,2026-03-28T18:15:33.140817,1855673040,21,2026-03-27T17:32:49,19,803181.0,hot:pn=3:ps=20
