board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
,,,BV1inXsB8Et3,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,1982668634,161,2026-03-26T19:32:40,171,1771944.0,hot:pn=1:ps=20
,,,BV1hNQSB9EiY,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,626796832,65,2026-03-26T09:00:00,227,2418676.0,hot:pn=1:ps=20
,,,BV1zjXsBPEit,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,1955897084,17,2026-03-27T02:00:00,351,1208386.0,hot:pn=1:ps=20
,,,BV1daQ1BUEm2,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,352117879,30,2026-03-25T13:10:06,224,2573143.0,hot:pn=1:ps=20
,,,BV1VFQmBJEyt,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,3461571141438162,257,2026-03-25T17:01:23,913,1470094.0,hot:pn=1:ps=20
,,,BV1fYQSBeE8f,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,385976970,20,2026-03-25T19:56:54,81,2833883.0,hot:pn=1:ps=20
,,,BV1MjXWB5EHz,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,67141499,251,2026-03-26T14:13:56,493,1634163.0,hot:pn=1:ps=20
,,,BV1VcQSB4E8i,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,8393023,20,2026-03-25T20:35:10,148,696706.0,hot:pn=1:ps=20
,,,BV1NUAwzuE3C,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,95667399,159,2026-03-21T19:00:00,212,2666796.0,hot:pn=1:ps=20
,,,BV1oDQ2BxEbM,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,3546378519186308,138,2026-03-25T18:52:33,279,1379851.0,hot:pn=1:ps=20
,,,BV1y9X7B9EQo,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,16037078,21,2026-03-26T12:00:00,2539,442024.0,hot:pn=1:ps=20
,,,BV12aQ2BBEkz,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,6014992,65,2026-03-26T09:33:32,665,809507.0,hot:pn=1:ps=20
,,,BV1JFQdBHEys,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,1984198637,215,2026-03-26T18:00:00,246,676982.0,hot:pn=1:ps=20
,,,BV1DQQ6BhEBY,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,3546636978489848,17,2026-03-26T09:00:00,669,3220317.0,hot:pn=1:ps=20
,,,BV1gLQ9BYE7X,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,43887712,182,2026-03-23T12:07:16,85,6798791.0,hot:pn=1:ps=20
,,,BV1M4QZBrE2J,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,226231535,85,2026-03-25T17:30:00,244,3774240.0,hot:pn=1:ps=20
,,,BV1cbQSBMEzU,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,1532165,256,2026-03-26T18:00:00,786,820539.0,hot:pn=1:ps=20
,,,BV1MNX7BtEzc,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,5024187,27,2026-03-26T11:30:00,1217,869536.0,hot:pn=1:ps=20
,,,BV1d6QSBfEkj,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,1178009456,228,2026-03-25T19:36:03,239,1301042.0,hot:pn=1:ps=20
,,,BV17ZXpB4EcE,hot,hot:pn=1:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,1140672573,228,2026-03-26T17:30:00,3812,650059.0,hot:pn=1:ps=20
,,,BV1vRAEzuE63,hot,hot:pn=2:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,3546944530025226,21,2026-03-26T17:00:00,3269,678547.0,hot:pn=2:ps=20
,,,BV16aQSBKEaa,hot,hot:pn=2:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,5970160,138,2026-03-25T19:16:03,1264,2028807.0,hot:pn=2:ps=20
,,,BV1bXAJz8EYC,hot,hot:pn=2:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,30222764,216,2026-03-20T18:57:13,146,14945934.0,hot:pn=2:ps=20
,,,BV19BQmBpEry,hot,hot:pn=2:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,430426421,228,2026-03-25T17:50:00,1172,2803620.0,hot:pn=2:ps=20
,,,BV1vZQqBfEcn,hot,hot:pn=2:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,43055224,17,2026-03-24T12:05:00,228,4859950.0,hot:pn=2:ps=20
,,,BV15oXnBJE43,hot,hot:pn=2:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,1745584728,193,2026-03-26T12:00:00,267,1214046.0,hot:pn=2:ps=20
,,,BV1ntQBBuEKG,hot,hot:pn=2:ps=20,2026-03-27T13:14:37.913850,2026-03-27T13:14:37.913850,456124643,162,2026-03-24T19:23:10,56,987844.0,hot:pn=2:ps=20
