board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
,,,BV1xTSQBVEkC,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,478610686,138,2026-04-05T13:30:00+00:00,360,8736834.0,hot:pn=1:ps=20
,,,BV1QpSoBqEF8,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,346749212,183,2026-04-06T09:31:14+00:00,239,5297381.0,hot:pn=1:ps=20
,,,BV1H7QFBaERe,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,5970160,138,2026-04-10T09:00:00+00:00,2343,7067984.0,hot:pn=1:ps=20
,,,BV1o7DYB2Exe,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,1497463202,208,2026-04-07T09:20:00+00:00,94,5574803.0,hot:pn=1:ps=20
,,,BV115DDBkEvD,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,946974,95,2026-04-12T03:00:00+00:00,951,1853090.0,hot:pn=1:ps=20
,,,BV1C6QABVEU1,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,297786973,201,2026-04-11T03:30:00+00:00,1253,1092748.0,hot:pn=1:ps=20
,,,BV1wiQcBuEo9,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,165793381,22,2026-04-10T14:00:00+00:00,90,308811.0,hot:pn=1:ps=20
,,,BV1JLQuBREYL,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,447317111,250,2026-04-11T04:00:00+00:00,531,986109.0,hot:pn=1:ps=20
,,,BV1WnDCBxECZ,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,3546618680838210,21,2026-04-11T10:10:23+00:00,45,2500103.0,hot:pn=1:ps=20
,,,BV1aQDCBNEPz,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,383705385,154,2026-04-11T08:47:03+00:00,343,1072892.0,hot:pn=1:ps=20
,,,BV1FYDCB7E3D,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,8031665,216,2026-04-11T08:28:16+00:00,315,347740.0,hot:pn=1:ps=20
,,,BV19JQABoED1,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,11972973,47,2026-04-11T06:00:00+00:00,130,353211.0,hot:pn=1:ps=20
,,,BV1gdQMBBEGF,hot,hot:pn=1:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,630304007,85,2026-04-11T08:30:00+00:00,144,1759254.0,hot:pn=1:ps=20
