board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
0,全站,1,BV1YXDfBUETP,rankboard,rankboard:rid=0:rank=1,2026-04-11T12:05:21.037354+00:00,,1340190821,172,2026-04-10T12:40:00+00:00,167,5176987.0,"rankboard:rid=0:rank=1,https://www.bilibili.com/v/popular/rank/all"
0,全站,2,BV1ktDpBFEQN,rankboard,rankboard:rid=0:rank=2,2026-04-11T12:05:21.037354+00:00,,3493260618106936,138,2026-04-09T04:32:07+00:00,74,8944194.0,"rankboard:rid=0:rank=2,https://www.bilibili.com/v/popular/rank/all"
0,全站,3,BV1H7QFBaERe,rankboard,rankboard:rid=0:rank=3,2026-04-11T12:05:21.037354+00:00,,5970160,138,2026-04-10T09:00:00+00:00,2343,5481586.0,"rankboard:rid=0:rank=3,https://www.bilibili.com/v/popular/rank/all"
0,全站,4,BV115DEBpENi,rankboard,rankboard:rid=0:rank=4,2026-04-11T12:05:21.037354+00:00,,2011298602,137,2026-04-09T11:00:00+00:00,3891,1839422.0,"rankboard:rid=0:rank=4,https://www.bilibili.com/v/popular/rank/all"
0,全站,5,BV1o7DYB2Exe,rankboard,rankboard:rid=0:rank=5,2026-04-11T12:05:21.037354+00:00,,1497463202,208,2026-04-07T09:20:00+00:00,94,5110745.0,"rankboard:rid=0:rank=5,https://www.bilibili.com/v/popular/rank/all"
0,全站,6,BV1KtD4B2ErN,rankboard,rankboard:rid=0:rank=6,2026-04-11T12:05:21.037354+00:00,,206121409,183,2026-04-09T11:33:29+00:00,48,1647276.0,"rankboard:rid=0:rank=6,https://www.bilibili.com/v/popular/rank/all"
0,全站,7,BV1PRDxBuET9,rankboard,rankboard:rid=0:rank=7,2026-04-11T12:05:21.037354+00:00,,14804670,209,2026-04-10T03:00:00+00:00,607,2365554.0,"rankboard:rid=0:rank=7,https://www.bilibili.com/v/popular/rank/all"
0,全站,8,BV1ULDpBMEzs,rankboard,rankboard:rid=0:rank=8,2026-04-11T12:05:21.037354+00:00,,133985615,228,2026-04-09T03:59:13+00:00,488,3270806.0,"rankboard:rid=0:rank=8,https://www.bilibili.com/v/popular/rank/all"
0,全站,9,BV1ajDLBsETv,rankboard,rankboard:rid=0:rank=9,2026-04-11T12:05:21.037354+00:00,,441872026,21,2026-04-08T10:48:06+00:00,361,1589352.0,"rankboard:rid=0:rank=9,https://www.bilibili.com/v/popular/rank/all"
0,全站,10,BV1WVQFBNEEq,rankboard,rankboard:rid=0:rank=10,2026-04-11T12:05:21.037354+00:00,,3546741475379844,21,2026-04-10T09:30:00+00:00,130,4350451.0,"rankboard:rid=0:rank=10,https://www.bilibili.com/v/popular/rank/all"
0,全站,11,BV1ZPDfBHEbc,rankboard,rankboard:rid=0:rank=11,2026-04-11T12:05:21.037354+00:00,,1636034895,172,2026-04-10T04:00:00+00:00,653,1511387.0,"rankboard:rid=0:rank=11,https://www.bilibili.com/v/popular/rank/all"
0,全站,12,BV1YQDsBHExi,rankboard,rankboard:rid=0:rank=12,2026-04-11T12:05:21.037354+00:00,,636637320,59,2026-04-09T06:41:45+00:00,285,1135007.0,"rankboard:rid=0:rank=12,https://www.bilibili.com/v/popular/rank/all"
0,全站,13,BV1DED4BQE4t,rankboard,rankboard:rid=0:rank=13,2026-04-11T12:05:21.037354+00:00,,3546899741149308,215,2026-04-09T10:31:47+00:00,52,1680429.0,"rankboard:rid=0:rank=13,https://www.bilibili.com/v/popular/rank/all"
0,全站,14,BV1YiDjB8EK9,rankboard,rankboard:rid=0:rank=14,2026-04-11T12:05:21.037354+00:00,,431073645,172,2026-04-08T08:11:36+00:00,10986,3880426.0,"rankboard:rid=0:rank=14,https://www.bilibili.com/v/popular/rank/all"
0,全站,15,BV1sDDZBwEnK,rankboard,rankboard:rid=0:rank=15,2026-04-11T12:05:21.037354+00:00,,438592964,47,2026-04-10T03:14:24+00:00,166,1160871.0,"rankboard:rid=0:rank=15,https://www.bilibili.com/v/popular/rank/all"
0,全站,16,BV1MvDdBeEDC,rankboard,rankboard:rid=0:rank=16,2026-04-11T12:05:21.037354+00:00,,101392000,65,2026-04-09T23:17:12+00:00,408,1243753.0,"rankboard:rid=0:rank=16,https://www.bilibili.com/v/popular/rank/all"
