board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
,,,BV1bXAJz8EYC,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,30222764,216,2026-03-20T18:57:13,146,14006255.0,hot:pn=1:ps=20
,,,BV1ZbwCzuEL7,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1532165,256,2026-03-20T18:00:00,329,8292495.0,hot:pn=1:ps=20
,,,BV1otQCBCEKR,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3493116671690868,21,2026-03-25T09:51:00,540,2548502.0,hot:pn=1:ps=20
,,,BV1daQ1BUEm2,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,352117879,30,2026-03-25T13:10:06,224,791174.0,hot:pn=1:ps=20
,,,BV1n4AMzmEpB,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3546945121421495,21,2026-03-23T16:48:00,140,398590.0,hot:pn=1:ps=20
,,,BV1YLQyBrEWk,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,334984798,27,2026-03-25T10:30:00,1281,323416.0,hot:pn=1:ps=20
,,,BV1tUQoBqE2j,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3546981397957567,27,2026-03-23T19:17:15,415,98888.0,hot:pn=1:ps=20
,,,BV1A7Q1BFEQW,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3546702709524798,65,2026-03-25T12:30:19,41,514818.0,hot:pn=1:ps=20
,,,BV1gLQ9BYE7X,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,43887712,182,2026-03-23T12:07:16,85,3840217.0,hot:pn=1:ps=20
,,,BV1PyQzB7ER5,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,946974,228,2026-03-24T17:00:00,786,3188620.0,hot:pn=1:ps=20
,,,BV1LZQUBbEFP,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,321598222,30,2026-03-25T20:28:10,201,29154.0,hot:pn=1:ps=20
,,,BV1zDAnzSEeh,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,88082801,130,2026-03-20T16:47:19,2050,1375789.0,hot:pn=1:ps=20
,,,BV12GQmB3Ere,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,680677803,124,2026-03-25T18:00:00,678,92434.0,hot:pn=1:ps=20
,,,BV1LvQmBxEud,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3546918179310343,47,2026-03-25T19:00:00,84,111467.0,hot:pn=1:ps=20
,,,BV1h4AnzKEUx,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3546792949975540,138,2026-03-21T17:41:00,173,3828904.0,hot:pn=1:ps=20
,,,BV14vQ2BqEAS,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,8237763,243,2026-03-25T18:01:07,2387,787902.0,hot:pn=1:ps=20
,,,BV1vZQqBfEcn,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,43055224,17,2026-03-24T12:05:00,228,2633327.0,hot:pn=1:ps=20
,,,BV1ToQmB3Ec9,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,479638189,176,2026-03-25T18:00:00,345,77619.0,hot:pn=1:ps=20
,,,BV1nGQzBuEWw,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,447662586,86,2026-03-24T17:25:57,163,137260.0,hot:pn=1:ps=20
,,,BV1NUAwzuE3C,hot,hot:pn=1:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,95667399,159,2026-03-21T19:00:00,212,744317.0,hot:pn=1:ps=20
,,,BV1JUQ2BoEuV,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,31968078,21,2026-03-25T18:31:10,21,247010.0,hot:pn=2:ps=20
,,,BV1dBQSBcEcN,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3546781006694901,242,2026-03-25T20:05:01,613,142140.0,hot:pn=2:ps=20
,,,BV17XQqBPESw,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1406167927,20,2026-03-24T13:00:09,28,242796.0,hot:pn=2:ps=20
,,,BV1mhQ2BuER7,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,300486,252,2026-03-25T18:12:52,12,253455.0,hot:pn=2:ps=20
,,,BV1V6QiBpEUU,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,497592663,252,2026-03-24T14:58:03,10,389745.0,hot:pn=2:ps=20
,,,BV19zQmBQE1i,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,35814994,21,2026-03-25T16:26:01,305,109407.0,hot:pn=2:ps=20
,,,BV19BQmBpEry,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,430426421,228,2026-03-25T17:50:00,1172,1284868.0,hot:pn=2:ps=20
,,,BV1aJQ2B2EFw,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,689486540,208,2026-03-25T10:59:22,33,1134321.0,hot:pn=2:ps=20
,,,BV1G9AWzLEMU,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,546195,17,2026-03-21T11:30:00,1884,3327106.0,hot:pn=2:ps=20
,,,BV1p2AnzpE87,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,35648383,24,2026-03-20T17:03:09,134,1736971.0,hot:pn=2:ps=20
,,,BV1YowkzwEab,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1368498772,31,2026-03-20T18:25:00,258,6178156.0,hot:pn=2:ps=20
,,,BV1jCAGzpExN,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,485678570,182,2026-03-22T20:30:09,1231,1069978.0,hot:pn=2:ps=20
,,,BV11kQzBmEMu,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1910879962,30,2026-03-25T19:00:00,173,29645.0,hot:pn=2:ps=20
,,,BV1MvXwBQE5W,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1861405014,124,2026-03-24T10:45:17,69,554247.0,hot:pn=2:ps=20
,,,BV1D2AJzYE5H,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,532769633,130,2026-03-20T18:55:52,62,5411495.0,hot:pn=2:ps=20
,,,BV1jbQ1BQEho,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3493082817366845,130,2026-03-25T13:04:33,224,482367.0,hot:pn=2:ps=20
,,,BV1RJQzBYE2D,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3632319457922007,138,2026-03-24T17:45:12,65,618428.0,hot:pn=2:ps=20
,,,BV1PAQzBLE1D,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3493088246892751,138,2026-03-24T18:35:25,25,355751.0,hot:pn=2:ps=20
,,,BV1MAQ1BzEkm,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,456159525,183,2026-03-25T14:17:55,88,85370.0,hot:pn=2:ps=20
,,,BV1xkQDB7EzS,hot,hot:pn=2:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1033157178,20,2026-03-22T23:55:54,67,379537.0,hot:pn=2:ps=20
,,,BV1s8QyBwEHY,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3537121952401913,162,2026-03-25T08:00:00,31,947850.0,hot:pn=3:ps=20
,,,BV17EQzBNEBB,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,456664753,21,2026-03-24T16:59:50,133,1740084.0,hot:pn=3:ps=20
,,,BV16aQSBKEaa,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,5970160,138,2026-03-25T19:16:03,1264,783580.0,hot:pn=3:ps=20
,,,BV1gmQBBxEY2,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3546720170412303,21,2026-03-24T18:24:52,176,112807.0,hot:pn=3:ps=20
,,,BV1iiQfBWEif,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,12356652,252,2026-03-24T17:00:00,26,320479.0,hot:pn=3:ps=20
,,,BV1aFwCzFE9S,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,4677567,24,2026-03-20T12:00:00,125,871181.0,hot:pn=3:ps=20
,,,BV1faQSBNEpa,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,37754047,31,2026-03-25T19:09:00,114,195859.0,hot:pn=3:ps=20
,,,BV1KHQQBDEtU,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,17364274,256,2026-03-23T09:00:00,83,2923342.0,hot:pn=3:ps=20
,,,BV1iFQ6BKEVS,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1040680334,228,2026-03-25T00:12:39,417,1470744.0,hot:pn=3:ps=20
,,,BV1YwAgzkEom,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,13848215,86,2026-03-22T18:00:00,401,176135.0,hot:pn=3:ps=20
,,,BV1QrQoBGEN3,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,2400404,20,2026-03-25T17:00:00,102,65759.0,hot:pn=3:ps=20
,,,BV1quQ2BWEGf,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,229733301,193,2026-03-25T10:21:51,230,1099189.0,hot:pn=3:ps=20
,,,BV1TuQ1BvE59,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,476491780,47,2026-03-25T19:00:00,68,70086.0,hot:pn=3:ps=20
,,,BV1dRwczHEqM,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1390224204,193,2026-03-25T00:00:00,126,246463.0,hot:pn=3:ps=20
,,,BV1JbQBBBEx2,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,325737642,171,2026-03-24T19:22:14,22,1525800.0,hot:pn=3:ps=20
,,,BV1u8XFB7ENH,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,25126508,201,2026-03-24T18:30:00,472,614566.0,hot:pn=3:ps=20
,,,BV1HHQmBNEtN,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1007043700,212,2026-03-25T20:00:00,187,240011.0,hot:pn=3:ps=20
,,,BV19qQ1BLE1K,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,49960899,182,2026-03-25T18:00:00,4032,272018.0,hot:pn=3:ps=20
,,,BV1ppQBBkEbG,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3546781006694901,242,2026-03-24T19:36:17,635,299684.0,hot:pn=3:ps=20
,,,BV178AMz1EaN,hot,hot:pn=3:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,107223144,215,2026-03-22T12:15:02,114,3375961.0,hot:pn=3:ps=20
,,,BV1rAQqBqE6A,hot,hot:pn=4:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,3966122,216,2026-03-24T15:15:48,155,1457048.0,hot:pn=4:ps=20
,,,BV1oaA7zNE6y,hot,hot:pn=4:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1398957,21,2026-03-20T18:00:00,78,3021380.0,hot:pn=4:ps=20
,,,BV1qvQBBeEaz,hot,hot:pn=4:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1508100119,21,2026-03-24T20:08:27,16,1439975.0,hot:pn=4:ps=20
,,,BV1zmQ2BtEkk,hot,hot:pn=4:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,1544008396,138,2026-03-25T18:37:42,1115,112835.0,hot:pn=4:ps=20
,,,BV1APQzByE75,hot,hot:pn=4:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,27364220,162,2026-03-24T18:48:54,24,1734633.0,hot:pn=4:ps=20
,,,BV1QdAAzpEfk,hot,hot:pn=4:ps=20,2026-03-26T00:17:03.687299,2026-03-26T00:17:03.687299,296465852,130,2026-03-21T20:48:24,139,2103080.0,hot:pn=4:ps=20
