board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
0,全站,1,BV1fYQSBeE8f,rankboard,rankboard:rid=0:rank=1,2026-03-28T18:16:21.556309,,385976970,20,2026-03-25T19:56:54,81,6394032.0,"rankboard:rid=0:rank=1,https://www.bilibili.com/v/popular/rank/all"
0,全站,2,BV1dYQmBdEdc,rankboard,rankboard:rid=0:rank=2,2026-03-28T18:16:21.556309,,3546814397549413,215,2026-03-25T16:44:26,222,2582267.0,"rankboard:rid=0:rank=2,https://www.bilibili.com/v/popular/rank/all"
0,全站,3,BV1inXsB8Et3,rankboard,rankboard:rid=0:rank=3,2026-03-28T18:16:21.556309,,1982668634,161,2026-03-26T19:32:40,171,5204613.0,"rankboard:rid=0:rank=3,https://www.bilibili.com/v/popular/rank/all"
0,全站,4,BV16aQSBKEaa,rankboard,rankboard:rid=0:rank=4,2026-03-28T18:16:21.556309,,5970160,138,2026-03-25T19:16:03,1264,4194218.0,"rankboard:rid=0:rank=4,https://www.bilibili.com/v/popular/rank/all"
0,全站,5,BV1daQ1BUEm2,rankboard,rankboard:rid=0:rank=5,2026-03-28T18:16:21.556309,,352117879,30,2026-03-25T13:10:06,224,3683083.0,"rankboard:rid=0:rank=5,https://www.bilibili.com/v/popular/rank/all"
0,全站,6,BV1y3XKB9ES2,rankboard,rankboard:rid=0:rank=6,2026-03-28T18:16:21.556309,,16135497,21,2026-03-27T19:26:48,528,3045843.0,"rankboard:rid=0:rank=6,https://www.bilibili.com/v/popular/rank/all"
0,全站,7,BV18yXbB8EJw,rankboard,rankboard:rid=0:rank=7,2026-03-28T18:16:21.556309,,254463269,201,2026-03-27T11:41:05,625,3062890.0,"rankboard:rid=0:rank=7,https://www.bilibili.com/v/popular/rank/all"
0,全站,8,BV1VcQSB4E8i,rankboard,rankboard:rid=0:rank=8,2026-03-28T18:16:21.556309,,8393023,20,2026-03-25T20:35:10,148,2000957.0,"rankboard:rid=0:rank=8,https://www.bilibili.com/v/popular/rank/all"
0,全站,9,BV1hNQSB9EiY,rankboard,rankboard:rid=0:rank=9,2026-03-28T18:16:21.556309,,626796832,65,2026-03-26T09:00:00,227,4848356.0,"rankboard:rid=0:rank=9,https://www.bilibili.com/v/popular/rank/all"
0,全站,10,BV1EJXsBwENK,rankboard,rankboard:rid=0:rank=10,2026-03-28T18:16:21.556309,,3493116134820283,85,2026-03-26T19:15:53,175,1706301.0,"rankboard:rid=0:rank=10,https://www.bilibili.com/v/popular/rank/all"
0,全站,11,BV1MBXPBtEbk,rankboard,rankboard:rid=0:rank=11,2026-03-28T18:16:21.556309,,113362335,138,2026-03-27T17:05:00,540,2983155.0,"rankboard:rid=0:rank=11,https://www.bilibili.com/v/popular/rank/all"
0,全站,12,BV1VFQmBJEyt,rankboard,rankboard:rid=0:rank=12,2026-03-28T18:16:21.556309,,3461571141438162,257,2026-03-25T17:01:23,913,1879945.0,"rankboard:rid=0:rank=12,https://www.bilibili.com/v/popular/rank/all"
0,全站,13,BV1WRXbBXEx4,rankboard,rankboard:rid=0:rank=13,2026-03-28T18:16:21.556309,,3546963716869059,138,2026-03-27T12:00:00,74,2917843.0,"rankboard:rid=0:rank=13,https://www.bilibili.com/v/popular/rank/all"
0,全站,14,BV1tyXbB8Ebm,rankboard,rankboard:rid=0:rank=14,2026-03-28T18:16:21.556309,,161775300,172,2026-03-27T12:00:00,115,2103084.0,"rankboard:rid=0:rank=14,https://www.bilibili.com/v/popular/rank/all"
0,全站,15,BV1xDXbBxETC,rankboard,rankboard:rid=0:rank=15,2026-03-28T18:16:21.556309,,503058735,85,2026-03-27T10:15:54,181,2540794.0,"rankboard:rid=0:rank=15,https://www.bilibili.com/v/popular/rank/all"
0,全站,16,BV1cyQ2BhEQg,rankboard,rankboard:rid=0:rank=16,2026-03-28T18:16:21.556309,,35683995,21,2026-03-25T19:01:00,56,1863042.0,"rankboard:rid=0:rank=16,https://www.bilibili.com/v/popular/rank/all"
0,全站,17,BV19CQSBoEXt,rankboard,rankboard:rid=0:rank=17,2026-03-28T18:16:21.556309,,1532165,256,2026-03-27T18:00:00,190,1723078.0,"rankboard:rid=0:rank=17,https://www.bilibili.com/v/popular/rank/all"
0,全站,18,BV1YLQyBrEWk,rankboard,rankboard:rid=0:rank=18,2026-03-28T18:16:21.556309,,334984798,27,2026-03-25T10:30:00,1281,932491.0,"rankboard:rid=0:rank=18,https://www.bilibili.com/v/popular/rank/all"
0,全站,19,BV14vQ2BqEAS,rankboard,rankboard:rid=0:rank=19,2026-03-28T18:16:21.556309,,8237763,243,2026-03-25T18:01:07,2387,2481024.0,"rankboard:rid=0:rank=19,https://www.bilibili.com/v/popular/rank/all"
0,全站,20,BV1LvQmBxEud,rankboard,rankboard:rid=0:rank=20,2026-03-28T18:16:21.556309,,3546918179310343,47,2026-03-25T19:00:00,84,2220272.0,"rankboard:rid=0:rank=20,https://www.bilibili.com/v/popular/rank/all"
0,全站,21,BV19BQmBpEry,rankboard,rankboard:rid=0:rank=21,2026-03-28T18:16:21.556309,,430426421,228,2026-03-25T17:50:00,1172,3332832.0,"rankboard:rid=0:rank=21,https://www.bilibili.com/v/popular/rank/all"
0,全站,22,BV1otQCBCEKR,rankboard,rankboard:rid=0:rank=22,2026-03-28T18:16:21.556309,,3493116671690868,21,2026-03-25T09:51:00,540,3938912.0,"rankboard:rid=0:rank=22,https://www.bilibili.com/v/popular/rank/all"
0,全站,23,BV1JfwtzeEAE,rankboard,rankboard:rid=0:rank=23,2026-03-28T18:16:21.556309,,3546839387212392,59,2026-03-14T19:16:04,29,3535114.0,"rankboard:rid=0:rank=23,https://www.bilibili.com/v/popular/rank/all"
0,全站,24,BV1AAQUBTED1,rankboard,rankboard:rid=0:rank=24,2026-03-28T18:16:21.556309,,206123398,21,2026-03-25T15:03:43,20,2166326.0,"rankboard:rid=0:rank=24,https://www.bilibili.com/v/popular/rank/all"
0,全站,25,BV1aJQ2B2EFw,rankboard,rankboard:rid=0:rank=25,2026-03-28T18:16:21.556309,,689486540,208,2026-03-25T10:59:22,33,2519526.0,"rankboard:rid=0:rank=25,https://www.bilibili.com/v/popular/rank/all"
0,全站,26,BV1peQyBbEGS,rankboard,rankboard:rid=0:rank=26,2026-03-28T18:16:21.556309,,3493269774272811,21,2026-03-25T05:23:31,30,2600894.0,"rankboard:rid=0:rank=26,https://www.bilibili.com/v/popular/rank/all"
0,全站,27,BV1SZXNBYEdh,rankboard,rankboard:rid=0:rank=27,2026-03-28T18:16:21.556309,,1487316826,138,2026-03-27T19:17:24,279,2772838.0,"rankboard:rid=0:rank=27,https://www.bilibili.com/v/popular/rank/all"
0,全站,28,BV1gLQ9BYE7X,rankboard,rankboard:rid=0:rank=28,2026-03-28T18:16:21.556309,,43887712,182,2026-03-23T12:07:16,85,8476562.0,"rankboard:rid=0:rank=28,https://www.bilibili.com/v/popular/rank/all"
0,全站,29,BV1zjXsBPEit,rankboard,rankboard:rid=0:rank=29,2026-03-28T18:16:21.556309,,1955897084,17,2026-03-27T02:00:00,351,1693814.0,"rankboard:rid=0:rank=29,https://www.bilibili.com/v/popular/rank/all"
0,全站,30,BV1JbQmB8EvR,rankboard,rankboard:rid=0:rank=30,2026-03-28T18:16:21.556309,,64665873,17,2026-03-25T15:44:43,726,1651860.0,"rankboard:rid=0:rank=30,https://www.bilibili.com/v/popular/rank/all"
0,全站,31,BV1A7Q1BFEQW,rankboard,rankboard:rid=0:rank=31,2026-03-28T18:16:21.556309,,3546702709524798,65,2026-03-25T12:30:19,41,3243509.0,"rankboard:rid=0:rank=31,https://www.bilibili.com/v/popular/rank/all"
0,全站,32,BV1RvQmBsEzg,rankboard,rankboard:rid=0:rank=32,2026-03-28T18:16:21.556309,,703186600,124,2026-03-25T17:46:30,1144,2187339.0,"rankboard:rid=0:rank=32,https://www.bilibili.com/v/popular/rank/all"
0,全站,33,BV1vZQqBfEcn,rankboard,rankboard:rid=0:rank=33,2026-03-28T18:16:21.556309,,43055224,17,2026-03-24T12:05:00,228,6764466.0,"rankboard:rid=0:rank=33,https://www.bilibili.com/v/popular/rank/all"
0,全站,34,BV1MjXWB5EHz,rankboard,rankboard:rid=0:rank=34,2026-03-28T18:16:21.556309,,67141499,251,2026-03-26T14:13:56,493,2215703.0,"rankboard:rid=0:rank=34,https://www.bilibili.com/v/popular/rank/all"
0,全站,35,BV12aXnBiEav,rankboard,rankboard:rid=0:rank=35,2026-03-28T18:16:21.556309,,44627045,172,2026-03-26T12:40:20,153,1278458.0,"rankboard:rid=0:rank=35,https://www.bilibili.com/v/popular/rank/all"
0,全站,36,BV1BJXsBcEGY,rankboard,rankboard:rid=0:rank=36,2026-03-28T18:16:21.556309,,322715552,232,2026-03-26T19:12:46,357,1645406.0,"rankboard:rid=0:rank=36,https://www.bilibili.com/v/popular/rank/all"
0,全站,37,BV178AMz1EaN,rankboard,rankboard:rid=0:rank=37,2026-03-28T18:16:21.556309,,107223144,215,2026-03-22T12:15:02,114,5027403.0,"rankboard:rid=0:rank=37,https://www.bilibili.com/v/popular/rank/all"
0,全站,38,BV15aXKBgEQG,rankboard,rankboard:rid=0:rank=38,2026-03-28T18:16:21.556309,,30222764,22,2026-03-27T19:00:00,186,939104.0,"rankboard:rid=0:rank=38,https://www.bilibili.com/v/popular/rank/all"
0,全站,39,BV15oXnBJE43,rankboard,rankboard:rid=0:rank=39,2026-03-28T18:16:21.556309,,1745584728,193,2026-03-26T12:00:00,267,2147691.0,"rankboard:rid=0:rank=39,https://www.bilibili.com/v/popular/rank/all"
0,全站,40,BV1oDQ2BxEbM,rankboard,rankboard:rid=0:rank=40,2026-03-28T18:16:21.556309,,3546378519186308,138,2026-03-25T18:52:33,279,2463927.0,"rankboard:rid=0:rank=40,https://www.bilibili.com/v/popular/rank/all"
0,全站,41,BV1APQzByE75,rankboard,rankboard:rid=0:rank=41,2026-03-28T18:16:21.556309,,27364220,162,2026-03-24T18:48:54,24,2487881.0,"rankboard:rid=0:rank=41,https://www.bilibili.com/v/popular/rank/all"
0,全站,42,BV1yNXsB6Ekz,rankboard,rankboard:rid=0:rank=42,2026-03-28T18:16:21.556309,,1829968288,21,2026-03-26T21:06:53,229,1318251.0,"rankboard:rid=0:rank=42,https://www.bilibili.com/v/popular/rank/all"
