board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
0,全站,1,BV1YXDfBUETP,rankboard,rankboard:rid=0:rank=1,2026-04-13T13:00:36.600660+00:00,,1340190821,172,2026-04-10T12:40:00+00:00,167,6226862.0,"rankboard:rid=0:rank=1,https://www.bilibili.com/v/popular/rank/all"
0,全站,2,BV1H7QFBaERe,rankboard,rankboard:rid=0:rank=2,2026-04-13T13:00:36.600660+00:00,,5970160,138,2026-04-10T09:00:00+00:00,2343,7818146.0,"rankboard:rid=0:rank=2,https://www.bilibili.com/v/popular/rank/all"
0,全站,3,BV1YFQPB8Ee2,rankboard,rankboard:rid=0:rank=3,2026-04-13T13:00:36.600660+00:00,,3546921513782109,138,2026-04-10T15:59:18+00:00,242,17025375.0,"rankboard:rid=0:rank=3,https://www.bilibili.com/v/popular/rank/all"
0,全站,4,BV1nmQABzEX5,rankboard,rankboard:rid=0:rank=4,2026-04-13T13:00:36.600660+00:00,,5836069,17,2026-04-11T02:00:00+00:00,329,3965739.0,"rankboard:rid=0:rank=4,https://www.bilibili.com/v/popular/rank/all"
0,全站,5,BV1e2QMByEfE,rankboard,rankboard:rid=0:rank=5,2026-04-13T13:00:36.600660+00:00,,1487316826,138,2026-04-11T04:48:31+00:00,226,6103051.0,"rankboard:rid=0:rank=5,https://www.bilibili.com/v/popular/rank/all"
0,全站,6,BV1vZQNBzEr7,rankboard,rankboard:rid=0:rank=6,2026-04-13T13:00:36.600660+00:00,,147166910,21,2026-04-11T03:05:00+00:00,1420,2838413.0,"rankboard:rid=0:rank=6,https://www.bilibili.com/v/popular/rank/all"
0,全站,7,BV1YAQPBtELc,rankboard,rankboard:rid=0:rank=7,2026-04-13T13:00:36.600660+00:00,,16054375,22,2026-04-11T04:00:00+00:00,305,3430253.0,"rankboard:rid=0:rank=7,https://www.bilibili.com/v/popular/rank/all"
0,全站,8,BV16mQABBEqd,rankboard,rankboard:rid=0:rank=8,2026-04-13T13:00:36.600660+00:00,,11073,31,2026-04-11T02:00:00+00:00,101,1839588.0,"rankboard:rid=0:rank=8,https://www.bilibili.com/v/popular/rank/all"
0,全站,9,BV1YMQMB6Ex5,rankboard,rankboard:rid=0:rank=9,2026-04-13T13:00:36.600660+00:00,,1265652806,172,2026-04-11T11:35:00+00:00,1268,4565768.0,"rankboard:rid=0:rank=9,https://www.bilibili.com/v/popular/rank/all"
0,全站,10,BV1FeD1BsEQq,rankboard,rankboard:rid=0:rank=10,2026-04-13T13:00:36.600660+00:00,,355024318,173,2026-04-11T13:19:42+00:00,513,2238382.0,"rankboard:rid=0:rank=10,https://www.bilibili.com/v/popular/rank/all"
0,全站,11,BV1KwQuBeE8G,rankboard,rankboard:rid=0:rank=11,2026-04-13T13:00:36.600660+00:00,,1577804,21,2026-04-11T05:36:47+00:00,3846,6104823.0,"rankboard:rid=0:rank=11,https://www.bilibili.com/v/popular/rank/all"
0,全站,12,BV13YQTBvE73,rankboard,rankboard:rid=0:rank=12,2026-04-13T13:00:36.600660+00:00,,3546859563911668,172,2026-04-10T23:07:42+00:00,997,1556319.0,"rankboard:rid=0:rank=12,https://www.bilibili.com/v/popular/rank/all"
0,全站,13,BV1WnDCBxECZ,rankboard,rankboard:rid=0:rank=13,2026-04-13T13:00:36.600660+00:00,,3546618680838210,21,2026-04-11T10:10:23+00:00,45,3278843.0,"rankboard:rid=0:rank=13,https://www.bilibili.com/v/popular/rank/all"
