bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1ua9KBPEtj,,,,author_expand,owner:106086780,2026-04-04T08:34:39.183120+00:00,2026-04-04T08:34:39.183120+00:00,106086780,207,2026-04-03T08:01:02+00:00,32,1783.0,owner:106086780,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV18a9KBPEK3,,,,author_expand,owner:512087790,2026-04-04T08:31:14.416622+00:00,2026-04-04T08:31:14.416622+00:00,512087790,17,2026-04-03T08:00:58+00:00,58,34325.0,owner:512087790,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1mRXdBBEH1,,,,author_expand,owner:3546727422364508,2026-04-04T08:39:43.515672+00:00,2026-04-04T08:39:43.515672+00:00,3546727422364508,237,2026-04-03T08:00:00+00:00,161,40387.0,owner:3546727422364508,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1z1XDBuEnW,,,,author_expand,owner:474980480,2026-04-04T09:16:55.926247+00:00,2026-04-04T09:16:55.926247+00:00,474980480,242,2026-04-03T08:00:00+00:00,171,723.0,owner:474980480,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1od9KB2EcA,1001.0,影视,44.0,rankboard,rankboard:rid=1001:rank=44,2026-04-04T11:41:48.627384+00:00,,145750219,182,2026-04-03T08:00:00+00:00,297,358042.0,"rankboard:rid=1001:rank=44,https://www.bilibili.com/v/popular/rank/cinephile",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1qi9TBnEtD,1013.0,汽车,77.0,rankboard,rankboard:rid=1013:rank=77,2026-04-04T11:41:59.880258+00:00,,1864431101,176,2026-04-03T08:00:00+00:00,48,153473.0,"rankboard:rid=1013:rank=77,https://www.bilibili.com/v/popular/rank/car",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1UY9KBYEt9,,,,author_expand,owner:4351252,2026-04-04T08:56:03.216352+00:00,2026-04-04T08:56:03.216352+00:00,4351252,205,2026-04-03T07:58:30+00:00,41,1010.0,owner:4351252,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1uY9KBYEPo,,,,author_expand,owner:106086780,2026-04-04T08:34:39.183120+00:00,2026-04-04T08:34:39.183120+00:00,106086780,207,2026-04-03T07:58:02+00:00,51,991.0,owner:106086780,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1TY9KBYEFk,,,,author_expand,owner:1390829728,2026-04-04T08:43:13.908933+00:00,2026-04-04T08:43:13.908933+00:00,1390829728,205,2026-04-03T07:57:45+00:00,42,305.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1uY9KBYEw7,,,,author_expand,owner:4351252,2026-04-04T08:56:03.216352+00:00,2026-04-04T08:56:03.216352+00:00,4351252,205,2026-04-03T07:57:40+00:00,25,64.0,owner:4351252,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
