bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
BV14qD9BsE9G,author_expand,owner:927587,2026-04-13T08:56:13.316356+00:00,2026-04-13T08:56:13.316356+00:00,927587,182,2026-04-12T12:28:04+00:00,3525,87874.0,owner:927587
BV12GDXBQEZt,author_expand,owner:50329118,2026-04-13T09:00:29.548301+00:00,2026-04-13T09:00:29.548301+00:00,50329118,171,2026-04-12T15:17:31+00:00,1267,28667.0,owner:50329118
BV1tXDXBsEt9,author_expand,owner:50329118,2026-04-13T09:00:29.548301+00:00,2026-04-13T09:00:29.548301+00:00,50329118,171,2026-04-12T14:13:43+00:00,223,17444.0,owner:50329118
BV1WFD9BSE5H,author_expand,owner:50329118,2026-04-13T09:00:29.548301+00:00,2026-04-13T09:00:29.548301+00:00,50329118,171,2026-04-12T13:03:14+00:00,7557,409748.0,owner:50329118
BV1iiQ4BPEDQ,author_expand,owner:10330740,2026-04-13T09:01:35.859009+00:00,2026-04-13T09:01:35.859009+00:00,10330740,124,2026-04-13T08:26:43+00:00,16,7120.0,owner:10330740
BV14dQ4BnEHd,author_expand,owner:10330740,2026-04-13T09:01:35.859009+00:00,2026-04-13T09:01:35.859009+00:00,10330740,124,2026-04-13T07:49:47+00:00,15,9158.0,owner:10330740
BV14dQ4BnEVw,author_expand,owner:10330740,2026-04-13T09:01:35.859009+00:00,2026-04-13T09:01:35.859009+00:00,10330740,124,2026-04-13T07:48:20+00:00,17,7058.0,owner:10330740
BV1t9Q4BQEad,author_expand,owner:10330740,2026-04-13T09:01:35.859009+00:00,2026-04-13T09:01:35.859009+00:00,10330740,124,2026-04-13T07:37:15+00:00,9,15697.0,owner:10330740
BV11RQsBVE1T,author_expand,owner:10330740,2026-04-13T09:01:35.859009+00:00,2026-04-13T09:01:35.859009+00:00,10330740,124,2026-04-13T04:18:59+00:00,8,18949.0,owner:10330740
BV1DCQsBDEzr,author_expand,owner:10330740,2026-04-13T09:01:35.859009+00:00,2026-04-13T09:01:35.859009+00:00,10330740,124,2026-04-13T03:22:15+00:00,31,35277.0,owner:10330740
BV1gWQxBWEDN,author_expand,owner:10330740,2026-04-13T09:01:35.859009+00:00,2026-04-13T09:01:35.859009+00:00,10330740,124,2026-04-13T03:00:34+00:00,12,46686.0,owner:10330740
BV1ERQzB6EJX,author_expand,owner:15773384,2026-04-13T09:01:47.115769+00:00,2026-04-13T09:01:47.115769+00:00,15773384,147,2026-04-13T08:00:02+00:00,7557,3701.0,owner:15773384
BV1kiQcBMEdZ,author_expand,owner:98627270,2026-04-13T09:03:46.462743+00:00,2026-04-13T09:03:46.462743+00:00,98627270,170,2026-04-13T04:00:02+00:00,97,4849.0,owner:98627270
BV17HQuBDEGz,author_expand,owner:98627270,2026-04-13T09:03:46.462743+00:00,2026-04-13T09:03:46.462743+00:00,98627270,153,2026-04-13T03:00:02+00:00,1136,49239.0,owner:98627270
BV1ZHQuBSEPs,author_expand,owner:98627270,2026-04-13T09:03:46.462743+00:00,2026-04-13T09:03:46.462743+00:00,98627270,170,2026-04-13T03:00:02+00:00,39,9672.0,owner:98627270
BV1ZEXfBfE8y,author_expand,owner:98627270,2026-04-13T09:03:46.462743+00:00,2026-04-13T09:03:46.462743+00:00,98627270,170,2026-04-13T01:00:02+00:00,27,17168.0,owner:98627270
BV1oEXfBfE1G,author_expand,owner:98627270,2026-04-13T09:03:46.462743+00:00,2026-04-13T09:03:46.462743+00:00,98627270,153,2026-04-13T01:00:01+00:00,430,43945.0,owner:98627270
BV182DXBbE91,author_expand,owner:392836434,2026-04-13T09:08:35.442383+00:00,2026-04-13T09:08:35.442383+00:00,392836434,171,2026-04-12T14:28:35+00:00,1995,161546.0,owner:392836434
BV1LLQxBfEk1,author_expand,owner:1636034895,2026-04-13T09:08:55.442411+00:00,2026-04-13T09:08:55.442411+00:00,1636034895,172,2026-04-13T04:00:00+00:00,594,360765.0,owner:1636034895
BV1z4QsBaEhK,author_expand,owner:686127,2026-04-13T09:09:16.971613+00:00,2026-04-13T09:09:16.971613+00:00,686127,17,2026-04-13T05:18:21+00:00,11070,59452.0,owner:686127
BV1a2Q4B4EDX,author_expand,owner:222103174,2026-04-13T09:10:39.563825+00:00,2026-04-13T09:10:39.563825+00:00,222103174,21,2026-04-13T06:48:48+00:00,1076,3166.0,owner:222103174
BV1uhQxBSEdf,author_expand,owner:222103174,2026-04-13T09:10:39.563825+00:00,2026-04-13T09:10:39.563825+00:00,222103174,21,2026-04-13T01:29:48+00:00,1560,18464.0,owner:222103174
BV14iQxBLEtw,author_expand,owner:222103174,2026-04-13T09:10:39.563825+00:00,2026-04-13T09:10:39.563825+00:00,222103174,21,2026-04-13T01:15:59+00:00,982,16153.0,owner:222103174
BV1mGDXBQEo7,author_expand,owner:222103174,2026-04-13T09:10:39.563825+00:00,2026-04-13T09:10:39.563825+00:00,222103174,21,2026-04-12T15:20:46+00:00,2531,80131.0,owner:222103174
BV18SDXB4En3,author_expand,owner:222103174,2026-04-13T09:10:39.563825+00:00,2026-04-13T09:10:39.563825+00:00,222103174,21,2026-04-12T14:39:49+00:00,58,57072.0,owner:222103174
BV12SDDBUEQ8,author_expand,owner:346563107,2026-04-13T09:11:05.564276+00:00,2026-04-13T09:11:05.564276+00:00,346563107,124,2026-04-12T10:50:26+00:00,840,784287.0,owner:346563107
BV1usDQBRE7i,author_expand,owner:211005705,2026-04-13T09:15:39.527396+00:00,2026-04-13T09:15:39.527396+00:00,211005705,172,2026-04-12T12:30:00+00:00,5046,67318.0,owner:211005705
BV1atD9BhENK,author_expand,owner:1343321779,2026-04-13T09:15:51.443275+00:00,2026-04-13T09:15:51.443275+00:00,1343321779,251,2026-04-12T11:30:34+00:00,224,402633.0,owner:1343321779
