bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
BV12WXNBdExW,author_expand,owner:686127,2026-03-29T00:58:20.523412,2026-03-29T00:58:20.523412,686127,17,2026-03-27T18:00:00,800,143721.0,owner:686127
BV1aTXWBnEgj,author_expand,owner:686127,2026-03-29T00:58:20.523412,2026-03-29T00:58:20.523412,686127,17,2026-03-26T13:44:05,389,187419.0,owner:686127
BV1m1X7BFEJU,author_expand,owner:686127,2026-03-29T00:58:20.523412,2026-03-29T00:58:20.523412,686127,17,2026-03-26T01:05:27,735,123263.0,owner:686127
BV1wfXKBQEMA,author_expand,owner:1724598,2026-03-29T00:58:24.662726,2026-03-29T00:58:24.662726,1724598,17,2026-03-27T19:00:00,1619,209981.0,owner:1724598
BV1j4XKBCEFR,author_expand,owner:2029306,2026-03-29T00:58:29.274608,2026-03-29T00:58:29.274608,2029306,210,2026-03-28T12:00:00,719,150525.0,owner:2029306
BV1naX5BGE1Y,author_expand,owner:3670216,2026-03-29T00:58:31.877645,2026-03-29T00:58:31.877645,3670216,137,2026-03-28T18:05:00,3326,302801.0,owner:3670216
BV1DRX5B4EH1,author_expand,owner:3670216,2026-03-29T00:58:31.877645,2026-03-29T00:58:31.877645,3670216,137,2026-03-28T18:00:00,3437,221202.0,owner:3670216
BV1hDXAB8EQG,author_expand,owner:3670216,2026-03-29T00:58:31.877645,2026-03-29T00:58:31.877645,3670216,137,2026-03-27T18:00:00,3096,1098744.0,owner:3670216
BV1n7XKBSEap,author_expand,owner:10119428,2026-03-29T00:58:36.414092,2026-03-29T00:58:36.414092,10119428,182,2026-03-28T18:00:00,2314,188171.0,owner:10119428
BV1PjQmBBE7z,author_expand,owner:10119428,2026-03-29T00:58:36.414092,2026-03-29T00:58:36.414092,10119428,182,2026-03-25T18:00:00,461,581432.0,owner:10119428
BV1nvX5BgEpQ,author_expand,owner:14229967,2026-03-29T00:58:38.245749,2026-03-29T00:58:38.245749,14229967,208,2026-03-28T17:00:00,7094,212150.0,owner:14229967
BV1P6Q2BPEwm,author_expand,owner:23947287,2026-03-29T00:58:40.673462,2026-03-29T00:58:40.673462,23947287,228,2026-03-26T11:00:00,2033,686995.0,owner:23947287
BV15aXKBgEQG,author_expand,owner:30222764,2026-03-29T00:58:43.097557,2026-03-29T00:58:43.097557,30222764,22,2026-03-27T19:00:00,186,965573.0,owner:30222764
BV1brXKBPErF,author_expand,owner:39627524,2026-03-29T00:58:45.444642,2026-03-29T00:58:45.444642,39627524,21,2026-03-27T18:33:45,890,752803.0,owner:39627524
BV1MjXWB5EHz,author_expand,owner:67141499,2026-03-29T00:58:47.930337,2026-03-29T00:58:47.930337,67141499,251,2026-03-26T14:13:56,493,2035680.0,owner:67141499
BV1jRQ2BXEcF,author_expand,owner:67141499,2026-03-29T00:58:47.930337,2026-03-29T00:58:47.930337,67141499,251,2026-03-25T17:03:50,663,352374.0,owner:67141499
