bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1oNXDBiE3u,1024.0,动物,25.0,rankboard,rankboard:rid=1024:rank=25,2026-04-02T15:38:33.076196+00:00,,3546712247372340,168,2026-03-29T08:15:32+00:00,111,377550.0,"rankboard:rid=1024:rank=25,https://www.bilibili.com/v/popular/rank/animal",full_site_floorings/rankboard-20260402_233802.csv,full_site_floorings,1000
BV1BNXDBiEPL,1001.0,影视,21.0,rankboard,rankboard:rid=1001:rank=21,2026-04-01T11:56:46.822530+00:00,,543740771,256,2026-03-29T08:15:06+00:00,15,497644.0,"rankboard:rid=1001:rank=21,https://www.bilibili.com/v/popular/rank/cinephile",full_site_floorings/rankboard-20260401_195632.csv,full_site_floorings,1002
BV1oTXDBNEeq,,,,author_expand,owner:487614876,2026-04-01T12:53:52.388345+00:00,2026-04-01T12:53:52.388345+00:00,487614876,205,2026-03-29T08:11:55+00:00,15,28647.0,owner:487614876,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1BwXDBBEpe,1005.0,动画,17.0,rankboard,rankboard:rid=1005:rank=17,2026-04-01T11:56:35.079368+00:00,,3706940402174341,17,2026-03-29T08:07:57+00:00,33,701056.0,"rankboard:rid=1005:rank=17,https://www.bilibili.com/v/popular/rank/douga",full_site_floorings/rankboard-20260401_195632.csv,full_site_floorings,1002
BV1ZPXDBTEc1,1018.0,体育运动,38.0,rankboard,rankboard:rid=1018:rank=38,2026-04-01T11:57:02.433545+00:00,,427314035,235,2026-03-29T08:07:27+00:00,172,194729.0,"rankboard:rid=1018:rank=38,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260401_195632.csv,full_site_floorings,1002
BV1qPXDBTE5w,1024.0,动物,36.0,rankboard,rankboard:rid=1024:rank=36,2026-04-01T11:57:05.044286+00:00,,1343576122,138,2026-03-29T08:03:46+00:00,73,292478.0,"rankboard:rid=1024:rank=36,https://www.bilibili.com/v/popular/rank/animal",full_site_floorings/rankboard-20260401_195632.csv,full_site_floorings,1002
BV1JrXUBPEcP,,,,author_expand,owner:245069296,2026-04-01T12:53:48.517150+00:00,2026-04-01T12:53:48.517150+00:00,245069296,182,2026-03-29T08:00:00+00:00,2630,631922.0,owner:245069296,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1SYXmBSEUW,,,,author_expand,owner:3546727422364508,2026-04-01T13:05:54.900201+00:00,2026-04-01T13:05:54.900201+00:00,3546727422364508,237,2026-03-29T08:00:00+00:00,167,267117.0,owner:3546727422364508,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1e4XmBREgz,,,,author_expand,owner:3546617862949729,2026-04-01T13:11:55.725082+00:00,2026-04-01T13:11:55.725082+00:00,3546617862949729,195,2026-03-29T08:00:00+00:00,1330104,5800.0,owner:3546617862949729,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1E4QoBXEri,,,,author_expand,owner:474980480,2026-04-01T13:48:07.638606+00:00,2026-04-01T13:48:07.638606+00:00,474980480,242,2026-03-29T08:00:00+00:00,99,5340.0,owner:474980480,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1jeXyBpEQC,1010.0,知识,45.0,rankboard,rankboard:rid=1010:rank=45,2026-04-02T15:38:20.060571+00:00,,501183549,228,2026-03-29T08:00:00+00:00,236,1239160.0,"rankboard:rid=1010:rank=45,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260402_233802.csv,full_site_floorings,1000
BV1Y3XDBaE2v,,,,author_expand,owner:3546923405412576,2026-04-01T13:31:12.898771+00:00,2026-04-01T13:31:12.898771+00:00,3706950690801932,28,2026-03-29T07:59:57+00:00,34,487.0,owner:3546923405412576,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1VVXDBwEuy,1010.0,知识,88.0,rankboard,rankboard:rid=1010:rank=88,2026-04-01T11:56:51.702430+00:00,,289706107,207,2026-03-29T07:56:51+00:00,231,435275.0,"rankboard:rid=1010:rank=88,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260401_195632.csv,full_site_floorings,1002
BV1YVXDBcEtP,,,,author_expand,owner:1905206817,2026-04-01T13:11:11.077175+00:00,2026-04-01T13:11:11.077175+00:00,1905206817,205,2026-03-29T07:56:49+00:00,34,547877.0,owner:1905206817,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
