bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
BV1hFX6BFECi,author_expand,owner:946974,2026-04-01T04:28:54.834152+00:00,2026-04-01T04:28:54.834152+00:00,946974,95,2026-03-31T09:00:00+00:00,1331,1113567.0,owner:946974
BV1q8XhBmEuF,author_expand,owner:3670216,2026-04-01T04:29:22.001123+00:00,2026-04-01T04:29:22.001123+00:00,3670216,137,2026-03-30T10:00:00+00:00,1887,425361.0,owner:3670216
BV1rXXLB2EC4,author_expand,owner:3670216,2026-04-01T04:29:22.001123+00:00,2026-04-01T04:29:22.001123+00:00,3670216,137,2026-03-29T10:00:00+00:00,1902,405507.0,owner:3670216
BV1sCXsByEC3,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:04+00:00,2437,403.0,owner:7584632
BV1sCXsByE62,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:04+00:00,2449,1293.0,owner:7584632
BV1NCXsB1E3A,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:03+00:00,2422,284.0,owner:7584632
BV1WCXsByEfd,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:03+00:00,2417,442.0,owner:7584632
BV1sCXsByE8D,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:03+00:00,2385,483.0,owner:7584632
BV1cQXsBgE7s,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:03+00:00,2443,345.0,owner:7584632
BV1cQXsBgEqA,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:03+00:00,2395,401.0,owner:7584632
BV1nQXsBuEJv,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:03+00:00,2311,421.0,owner:7584632
BV1yCXsByERc,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:02+00:00,2386,340.0,owner:7584632
BV1sCXsByECm,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:02+00:00,2471,477.0,owner:7584632
BV1sCXsByE6F,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:02+00:00,2447,287.0,owner:7584632
BV1rQXsBuEnr,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,37,2026-04-01T04:00:02+00:00,2476,374.0,owner:7584632
BV12xXzBpExQ,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,180,2026-04-01T02:00:02+00:00,1323,1856.0,owner:7584632
BV16MXeB8ExQ,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,178,2026-03-31T12:03:01+00:00,2542,2060.0,owner:7584632
BV1nMXeBhEeC,author_expand,owner:7584632,2026-04-01T04:29:45.208355+00:00,2026-04-01T04:29:45.208355+00:00,7584632,178,2026-03-31T12:02:58+00:00,2542,1185.0,owner:7584632
